InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
c2-standard-4,4.0,16.0,,,,us-west2,us-west2-c,0.25081,0.0665
c2-standard-4,4.0,16.0,,,,us-west3,us-west3-a,0.25081,0.07604
c2-standard-4,4.0,16.0,,,,us-west3,us-west3-b,0.25081,0.07604
c2-standard-4,4.0,16.0,,,,us-west3,us-west3-c,0.25081,0.07604
c2-standard-4,4.0,16.0,,,,us-west4,us-west4-a,0.23514,0.06727
c2-standard-4,4.0,16.0,,,,us-west4,us-west4-b,0.23514,0.06727
c2-standard-4,4.0,16.0,,,,us-west4,us-west4-c,0.23514,0.06727
c2-standard-60,60.0,240.0,,,,us-central1,us-central1-a,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-central1,us-central1-b,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-central1,us-central1-c,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-central1,us-central1-f,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-east1,us-east1-b,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-east1,us-east1-c,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-east1,us-east1-d,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-east4,us-east4-a,3.52716,1.25136
c2-standard-60,60.0,240.0,,,,us-east4,us-east4-b,3.52716,1.25136
c2-standard-60,60.0,240.0,,,,us-east4,us-east4-c,3.52716,1.25136
c2-standard-60,60.0,240.0,,,,us-east5,us-east5-a,3.13212,0.30816
c2-standard-60,60.0,240.0,,,,us-east5,us-east5-b,3.13212,0.30816
c2-standard-60,60.0,240.0,,,,us-east5,us-east5-c,3.13212,0.30816
c2-standard-60,60.0,240.0,,,,us-west1,us-west1-a,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-west1,us-west1-b,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-west1,us-west1-c,3.13212,0.69936
c2-standard-60,60.0,240.0,,,,us-west2,us-west2-a,3.76212,0.99744
c2-standard-60,60.0,240.0,,,,us-west2,us-west2-b,3.76212,0.99744
c2-standard-60,60.0,240.0,,,,us-west2,us-west2-c,3.76212,0.99744
c2-standard-60,60.0,240.0,,,,us-west3,us-west3-a,3.76212,1.1406
c2-standard-60,60.0,240.0,,,,us-west3,us-west3-b,3.76212,1.1406
c2-standard-60,60.0,240.0,,,,us-west3,us-west3-c,3.76212,1.1406
c2-standard-60,60.0,240.0,,,,us-west4,us-west4-a,3.52716,1.00908
c2-standard-60,60.0,240.0,,,,us-west4,us-west4-b,3.52716,1.00908
c2-standard-60,60.0,240.0,,,,us-west4,us-west4-c,3.52716,1.00908
c2-standard-8,8.0,32.0,,,,us-central1,us-central1-a,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-central1,us-central1-b,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-central1,us-central1-c,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-central1,us-central1-f,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-east1,us-east1-b,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-east1,us-east1-c,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-east1,us-east1-d,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-east4,us-east4-a,0.47029,0.16685
c2-standard-8,8.0,32.0,,,,us-east4,us-east4-b,0.47029,0.16685
c2-standard-8,8.0,32.0,,,,us-east4,us-east4-c,0.47029,0.16685
c2-standard-8,8.0,32.0,,,,us-east5,us-east5-a,0.41762,0.04109
c2-standard-8,8.0,32.0,,,,us-east5,us-east5-b,0.41762,0.04109
c2-standard-8,8.0,32.0,,,,us-east5,us-east5-c,0.41762,0.04109
c2-standard-8,8.0,32.0,,,,us-west1,us-west1-a,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-west1,us-west1-b,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-west1,us-west1-c,0.41762,0.09325
c2-standard-8,8.0,32.0,,,,us-west2,us-west2-a,0.50162,0.13299
c2-standard-8,8.0,32.0,,,,us-west2,us-west2-b,0.50162,0.13299
c2-standard-8,8.0,32.0,,,,us-west2,us-west2-c,0.50162,0.13299
c2-standard-8,8.0,32.0,,,,us-west3,us-west3-a,0.50162,0.15208
c2-standard-8,8.0,32.0,,,,us-west3,us-west3-b,0.50162,0.15208
c2-standard-8,8.0,32.0,,,,us-west3,us-west3-c,0.50162,0.15208
c2-standard-8,8.0,32.0,,,,us-west4,us-west4-a,0.47029,0.13454
c2-standard-8,8.0,32.0,,,,us-west4,us-west4-b,0.47029,0.13454
c2-standard-8,8.0,32.0,,,,us-west4,us-west4-c,0.47029,0.13454
c2d-highcpu-112,112.0,224.0,,,,us-central1,us-central1-a,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-central1,us-central1-b,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-central1,us-central1-c,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-central1,us-central1-f,4.19787,0.83104
c2d-highcpu-112,112.0,224.0,,,,us-east1,us-east1-b,4.19787,0.83104
