InstanceType,CurrentGeneration,FreeTierEligible,SupportedUsageClasses,SupportedRootDeviceTypes,SupportedVirtualizationTypes,BareMetal,ProcessorInfo,VCpuInfo,MemoryInfo,InstanceStorageSupported,EbsInfo,NetworkInfo,PlacementGroupInfo,HibernationSupported,BurstablePerformanceSupported,DedicatedHostsSupported,AutoRecoverySupported,SupportedBootModes,Hypervisor,InstanceStorageInfo,InferenceAcceleratorInfo,GpuInfo,PricePerHour,Region,FpgaInfo
m5a.large,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 1, 'DefaultThreadsPerCore': 2, 'ValidCores': [1], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 8192},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 650, 'BaselineThroughputInMBps': 81.25, 'BaselineIops': 3600, 'MaximumBandwidthInMbps': 2880, 'MaximumThroughputInMBps': 360.0, 'MaximumIops': 16000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 10, 'Ipv6AddressesPerInterface': 10, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,False,True,"['legacy-bios', 'uefi']",nitro,,,,0.086,us-east-2,
m5a.large,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 1, 'DefaultThreadsPerCore': 2, 'ValidCores': [1], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 8192},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 650, 'BaselineThroughputInMBps': 81.25, 'BaselineIops': 3600, 'MaximumBandwidthInMbps': 2880, 'MaximumThroughputInMBps': 360.0, 'MaximumIops': 16000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 10, 'Ipv6AddressesPerInterface': 10, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,False,True,"['legacy-bios', 'uefi']",nitro,,,,0.101,us-west-1,
m5a.large,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 2, 'DefaultCores': 1, 'DefaultThreadsPerCore': 2, 'ValidCores': [1], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 8192},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 650, 'BaselineThroughputInMBps': 81.25, 'BaselineIops': 3600, 'MaximumBandwidthInMbps': 2880, 'MaximumThroughputInMBps': 360.0, 'MaximumIops': 16000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 3, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 3}], 'Ipv4AddressesPerInterface': 10, 'Ipv6AddressesPerInterface': 10, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,False,True,"['legacy-bios', 'uefi']",nitro,,,,0.086,us-west-2,
m5a.xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 16384},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1085, 'BaselineThroughputInMBps': 135.625, 'BaselineIops': 6000, 'MaximumBandwidthInMbps': 2880, 'MaximumThroughputInMBps': 360.0, 'MaximumIops': 16000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,False,True,"['legacy-bios', 'uefi']",nitro,,,,0.172,us-east-1,
m5a.xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 16384},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1085, 'BaselineThroughputInMBps': 135.625, 'BaselineIops': 6000, 'MaximumBandwidthInMbps': 2880, 'MaximumThroughputInMBps': 360.0, 'MaximumIops': 16000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,False,True,"['legacy-bios', 'uefi']",nitro,,,,0.172,us-east-2,
m5a.xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 16384},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1085, 'BaselineThroughputInMBps': 135.625, 'BaselineIops': 6000, 'MaximumBandwidthInMbps': 2880, 'MaximumThroughputInMBps': 360.0, 'MaximumIops': 16000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,False,True,"['legacy-bios', 'uefi']",nitro,,,,0.202,us-west-1,
m5a.xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 4, 'DefaultCores': 2, 'DefaultThreadsPerCore': 2, 'ValidCores': [2], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 16384},False,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 1085, 'BaselineThroughputInMBps': 135.625, 'BaselineIops': 6000, 'MaximumBandwidthInMbps': 2880, 'MaximumThroughputInMBps': 360.0, 'MaximumIops': 16000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': 'Up to 10 Gigabit', 'MaximumNetworkInterfaces': 4}], 'Ipv4AddressesPerInterface': 15, 'Ipv6AddressesPerInterface': 15, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",True,False,False,True,"['legacy-bios', 'uefi']",nitro,,,,0.172,us-west-2,
m5ad.12xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 48, 'DefaultCores': 24, 'DefaultThreadsPerCore': 2, 'ValidCores': [6, 12, 18, 24], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 196608},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 6780, 'BaselineThroughputInMBps': 847.5, 'BaselineIops': 30000, 'MaximumBandwidthInMbps': 6780, 'MaximumThroughputInMBps': 847.5, 'MaximumIops': 30000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 1800, 'Disks': [{'SizeInGB': 900, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,2.472,us-east-1,
m5ad.12xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 48, 'DefaultCores': 24, 'DefaultThreadsPerCore': 2, 'ValidCores': [6, 12, 18, 24], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 196608},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 6780, 'BaselineThroughputInMBps': 847.5, 'BaselineIops': 30000, 'MaximumBandwidthInMbps': 6780, 'MaximumThroughputInMBps': 847.5, 'MaximumIops': 30000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 1800, 'Disks': [{'SizeInGB': 900, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,2.472,us-east-2,
m5ad.12xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 48, 'DefaultCores': 24, 'DefaultThreadsPerCore': 2, 'ValidCores': [6, 12, 18, 24], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 196608},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 6780, 'BaselineThroughputInMBps': 847.5, 'BaselineIops': 30000, 'MaximumBandwidthInMbps': 6780, 'MaximumThroughputInMBps': 847.5, 'MaximumIops': 30000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 1800, 'Disks': [{'SizeInGB': 900, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,2.928,us-west-1,
m5ad.12xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 48, 'DefaultCores': 24, 'DefaultThreadsPerCore': 2, 'ValidCores': [6, 12, 18, 24], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 196608},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 6780, 'BaselineThroughputInMBps': 847.5, 'BaselineIops': 30000, 'MaximumBandwidthInMbps': 6780, 'MaximumThroughputInMBps': 847.5, 'MaximumIops': 30000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '10 Gigabit', 'MaximumNetworkInterfaces': 8}], 'Ipv4AddressesPerInterface': 30, 'Ipv6AddressesPerInterface': 30, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 1800, 'Disks': [{'SizeInGB': 900, 'Count': 2, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,2.472,us-west-2,
m5ad.16xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 64, 'DefaultCores': 32, 'DefaultThreadsPerCore': 2, 'ValidCores': [8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 262144},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 9500, 'BaselineThroughputInMBps': 1187.5, 'BaselineIops': 40000, 'MaximumBandwidthInMbps': 9500, 'MaximumThroughputInMBps': 1187.5, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 2400, 'Disks': [{'SizeInGB': 600, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,3.296,us-east-1,
m5ad.16xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 64, 'DefaultCores': 32, 'DefaultThreadsPerCore': 2, 'ValidCores': [8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 262144},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 9500, 'BaselineThroughputInMBps': 1187.5, 'BaselineIops': 40000, 'MaximumBandwidthInMbps': 9500, 'MaximumThroughputInMBps': 1187.5, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 2400, 'Disks': [{'SizeInGB': 600, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,3.296,us-east-2,
m5ad.16xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 64, 'DefaultCores': 32, 'DefaultThreadsPerCore': 2, 'ValidCores': [8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 262144},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 9500, 'BaselineThroughputInMBps': 1187.5, 'BaselineIops': 40000, 'MaximumBandwidthInMbps': 9500, 'MaximumThroughputInMBps': 1187.5, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 2400, 'Disks': [{'SizeInGB': 600, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,3.904,us-west-1,
m5ad.16xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.5}","{'DefaultVCpus': 64, 'DefaultCores': 32, 'DefaultThreadsPerCore': 2, 'ValidCores': [8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 262144},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 9500, 'BaselineThroughputInMBps': 1187.5, 'BaselineIops': 40000, 'MaximumBandwidthInMbps': 9500, 'MaximumThroughputInMBps': 1187.5, 'MaximumIops': 40000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '12 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 2400, 'Disks': [{'SizeInGB': 600, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,3.296,us-west-2,
m5ad.24xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 96, 'DefaultCores': 48, 'DefaultThreadsPerCore': 2, 'ValidCores': [12, 18, 24, 36, 48], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 393216},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 13750, 'BaselineThroughputInMBps': 1718.75, 'BaselineIops': 60000, 'MaximumBandwidthInMbps': 13750, 'MaximumThroughputInMBps': 1718.75, 'MaximumIops': 60000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 3600, 'Disks': [{'SizeInGB': 900, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,4.944,us-east-1,
m5ad.24xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 96, 'DefaultCores': 48, 'DefaultThreadsPerCore': 2, 'ValidCores': [12, 18, 24, 36, 48], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 393216},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 13750, 'BaselineThroughputInMBps': 1718.75, 'BaselineIops': 60000, 'MaximumBandwidthInMbps': 13750, 'MaximumThroughputInMBps': 1718.75, 'MaximumIops': 60000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 3600, 'Disks': [{'SizeInGB': 900, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,4.944,us-east-2,
m5ad.24xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 96, 'DefaultCores': 48, 'DefaultThreadsPerCore': 2, 'ValidCores': [12, 18, 24, 36, 48], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 393216},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 13750, 'BaselineThroughputInMBps': 1718.75, 'BaselineIops': 60000, 'MaximumBandwidthInMbps': 13750, 'MaximumThroughputInMBps': 1718.75, 'MaximumIops': 60000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 3600, 'Disks': [{'SizeInGB': 900, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,5.856,us-west-1,
m5ad.24xlarge,True,False,"['on-demand', 'spot']",['ebs'],['hvm'],False,"{'SupportedArchitectures': ['x86_64'], 'SustainedClockSpeedInGhz': 2.2}","{'DefaultVCpus': 96, 'DefaultCores': 48, 'DefaultThreadsPerCore': 2, 'ValidCores': [12, 18, 24, 36, 48], 'ValidThreadsPerCore': [1, 2]}",{'SizeInMiB': 393216},True,"{'EbsOptimizedSupport': 'default', 'EncryptionSupport': 'supported', 'EbsOptimizedInfo': {'BaselineBandwidthInMbps': 13750, 'BaselineThroughputInMBps': 1718.75, 'BaselineIops': 60000, 'MaximumBandwidthInMbps': 13750, 'MaximumThroughputInMBps': 1718.75, 'MaximumIops': 60000}, 'NvmeSupport': 'required'}","{'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15, 'MaximumNetworkCards': 1, 'DefaultNetworkCardIndex': 0, 'NetworkCards': [{'NetworkCardIndex': 0, 'NetworkPerformance': '20 Gigabit', 'MaximumNetworkInterfaces': 15}], 'Ipv4AddressesPerInterface': 50, 'Ipv6AddressesPerInterface': 50, 'Ipv6Supported': True, 'EnaSupport': 'required', 'EfaSupported': False}","{'SupportedStrategies': ['cluster', 'partition', 'spread']}",False,False,False,False,"['legacy-bios', 'uefi']",nitro,"{'TotalSizeInGB': 3600, 'Disks': [{'SizeInGB': 900, 'Count': 4, 'Type': 'ssd'}], 'NvmeSupport': 'required'}",,,4.944,us-west-2,
